Symbol,Name,Market Cap,Country,IPO Year,Sector,Industry
IAE,Voya Asia Pacific High Dividend Equity Income Fund ING Asia Pacific High Dividend Equity Income Fund Common Shares of Beneficial Interest,0.0,United States,2007.0,Finance,Trusts Except Educational Religious and Charitable
IAF,abrdn Australia Equity Fund Inc. Common Stock,0.0,United States,1985.0,Finance,Finance/Investors Services
IAG,Iamgold Corporation Ordinary Shares,1135347890.0,Canada,,Basic Materials,Precious Metals
IART,Integra LifeSciences Holdings Corporation Common Stock,3130384321.0,United States,,Health Care,Medical/Dental Instruments
IAS,Integral Ad Science Holding Corp. Common Stock,1843772407.0,United States,2021.0,Technology,Computer Software: Programming Data Processing
IAUX,i-80 Gold Corp. Common Shares,450244119.0,,2022.0,Basic Materials,Precious Metals
IBCP,Independent Bank Corporation Common Stock,818712060.0,United States,,Finance,Major Banks
IBEX,IBEX Limited Common Shares,294142918.0,Bermuda,2020.0,Technology,EDP Services
IBIO,iBio Inc. Common Stock,9379410.0,United States,,Health Care,Biotechnology: Pharmaceutical Preparations
IBKR,Interactive Brokers Group Inc. Class A Common Stock,8794129892.0,United States,2019.0,Finance,Investment Bankers/Brokers/Service
IBM,International Business Machines Corporation Common Stock,126256354802.0,United States,,Technology,Computer Manufacturing
IBN,ICICI Bank Limited Common Stock,78172622120.0,India,,Finance,Commercial Banks
IBOC,International Bancshares Corporation Common Stock,2671205748.0,United States,,Finance,Major Banks
IBP,Installed Building Products Inc. Common Stock,3188518047.0,United States,2014.0,Consumer Discretionary,Homebuilding
IBRX,ImmunityBio Inc. Common Stock,595402813.0,United States,2015.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
IBTX,Independent Bank Group Inc Common Stock,1548225338.0,United States,2013.0,Finance,Major Banks
ICAD,iCAD Inc. Common Stock,42749964.0,United States,,Health Care,Medical/Dental Instruments
ICCC,ImmuCell Corporation Common Stock,38140910.0,United States,1987.0,Health Care,Biotechnology: Pharmaceutical Preparations
ICCH,ICC Holdings Inc. Common Stock,50287408.0,United States,2017.0,Finance,Property-Casualty Insurers
ICCM,IceCure Medical Ltd. Ordinary Shares,42422038.0,Israel,,,
ICCT,iCoreConnect Inc. Common stock,426501655.0,United States,,Technology,Computer Software: Prepackaged Software
ICD,Independence Contract Drilling Inc. Common Stock,41548899.0,,2014.0,Energy,Oil & Gas Production
ICE,Intercontinental Exchange Inc. Common Stock,61358603357.0,United States,2005.0,Finance,Investment Bankers/Brokers/Service
ICFI,ICF International Inc. Common Stock,2421636819.0,United States,2006.0,Consumer Discretionary,Professional Services
ICG,Intchains Group Limited American Depositary Shares,210601600.0,China,2023.0,Technology,Semiconductors
ICHR,Ichor Holdings Ordinary Shares,806489578.0,United States,2016.0,Technology,Semiconductors
ICL,ICL Group Ltd. Ordinary Shares,6617700000.0,Israel,2014.0,Industrials,Agricultural Chemicals
ICLK,iClick Interactive Asia Group Limited American Depositary Shares,20118353.0,Hong Kong,2017.0,Technology,Computer Software: Prepackaged Software
ICLR,ICON plc Ordinary Shares,18604367296.0,Ireland,1998.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch
ICMB,Investcorp Credit Management BDC Inc. Common Stock,51814228.0,United States,2014.0,Finance,Finance/Investors Services
ICPT,Intercept Pharmaceuticals Inc. Common Stock,778203290.0,United States,2012.0,Health Care,Biotechnology: Pharmaceutical Preparations
ICR^A,InPoint Commercial Real Estate Income Inc. 6.75% Series A Cumulative Redeemable Preferred Stock,,,,,
ICU,SeaStar Medical Holding Corporation Common Stock,19406665.0,United States,2021.0,Health Care,Biotechnology: Pharmaceutical Preparations
ICUCW,SeaStar Medical Holding Corporation Warrant,926691.0,United States,2021.0,Health Care,Biotechnology: Pharmaceutical Preparations
ICUI,ICU Medical Inc. Common Stock,2655186949.0,United States,1992.0,Health Care,Medical/Dental Instruments
ICVX,Icosavax Inc. Common Stock,306785364.0,United States,2021.0,Health Care,Biotechnology: Pharmaceutical Preparations
ID,PARTS iD Inc. Class A Common Stock,4738845.0,United States,2017.0,Consumer Discretionary,Advertising
IDA,IDACORP Inc. Common Stock,4834724645.0,United States,,Utilities,Electric Utilities: Central
IDAI,T Stamp Inc. Class A Common Stock,10921974.0,United States,,Technology,Computer Software: Prepackaged Software
IDCC,InterDigital Inc. Common Stock,2062658269.0,United States,,Miscellaneous,Multi-Sector Companies
IDE,Voya Infrastructure Industrials and Materials Fund Common Shares of Beneficial Interest,0.0,United States,2010.0,Finance,Finance/Investors Services
IDEX,Ideanomics Inc. Common Stock,29383017.0,United States,,Consumer Discretionary,Auto Manufacturing
IDN,Intellicheck Inc. Common Stock,38456104.0,United States,1999.0,Technology,Computer Software: Prepackaged Software
IDR,Idaho Strategic Resources Inc. Common Stock,65082137.0,,2022.0,Basic Materials,Precious Metals
IDT,IDT Corporation Class B Common Stock,754092253.0,United States,,Telecommunications,Telecommunications Equipment
IDXX,IDEXX Laboratories Inc. Common Stock,35113418460.0,United States,1991.0,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
IDYA,IDEAYA Biosciences Inc. Common Stock,1490784161.0,United States,2019.0,Health Care,Biotechnology: Pharmaceutical Preparations
IE,Ivanhoe Electric Inc. Common Stock,1146293231.0,Canada,2022.0,Basic Materials,Metal Mining
IEP,Icahn Enterprises L.P. Common Stock,6960279344.0,United States,,Consumer Discretionary,Auto Parts:O.E.M.
IESC,IES Holdings Inc. Common Stock,1254704719.0,United States,,Industrials,Engineering & Construction
IEX,IDEX Corporation Common Stock,14991053360.0,United States,1989.0,Industrials,Fluid Controls
IFBD,Infobird Co. Ltd Ordinary Shares,568242.0,China,2021.0,Technology,Computer Software: Prepackaged Software
IFF,International Flavors & Fragrances Inc. Common Stock,16917376902.0,United States,,Industrials,Major Chemicals
IFIN,InFinT Acquisition Corporation Class A Ordinary Shares,0.0,,2022.0,Consumer Discretionary,Business Services
IFN,India Fund Inc. (The) Common Stock,0.0,United States,,Finance,Finance/Investors Services
IFRX,InflaRx N.V. Common Stock,112560302.0,Germany,2017.0,Health Care,Biotechnology: Pharmaceutical Preparations
IFS,Intercorp Financial Services Inc. Common Shares,2362587365.0,,2019.0,Finance,Commercial Banks
IGA,Voya Global Advantage and Premium Opportunity Fund Common Shares of Beneficial Interest,0.0,United States,2005.0,Finance,Investment Managers
IGC,IGC Pharma Inc. Common Stock,17738563.0,United States,,Health Care,Biotechnology: Pharmaceutical Preparations
IGD,Voya Global Equity Dividend and Premium Opportunity Fund,0.0,United States,2005.0,Finance,Trusts Except Educational Religious and Charitable
IGI,Western Asset Investment Grade Defined Opportunity Trust Inc. Common Stock,0.0,United States,2009.0,Finance,Investment Managers
IGIC,International General Insurance Holdings Ltd. Ordinary Share,543261505.0,Jordan,2018.0,Finance,Property-Casualty Insurers
IGMS,IGM Biosciences Inc. Common Stock,266731249.0,United States,2019.0,Health Care,Biotechnology: Pharmaceutical Preparations
IGR,CBRE Global Real Estate Income Fund Common Shares of Beneficial Interest,0.0,United States,2004.0,Finance,Finance Companies
IGT,International Game Technology Ordinary Shares,6053666800.0,United States,2015.0,Consumer Discretionary,Services-Misc. Amusement & Recreation
IGTA,Inception Growth Acquisition Limited Common Stock,0.0,United States,2022.0,Finance,Blank Checks
IGTAR,Inception Growth Acquisition Limited Rights,0.0,United States,2022.0,Finance,Blank Checks
IGTAW,Inception Growth Acquisition Limited Warrants,0.0,United States,2022.0,Finance,Blank Checks
IH,iHuman Inc. American depositary shares each representing five Class A ordinary shares,137644237.0,United States,2020.0,Real Estate,Other Consumer Services
IHD,Voya Emerging Markets High Income Dividend Equity Fund Common Shares,0.0,United States,2011.0,Finance,Investment Managers
IHG,Intercontinental Hotels Group American Depositary Shares (Each representing one Ordinary Share),12567908815.0,United Kingdom,,Consumer Discretionary,Hotels/Resorts
IHIT,Invesco High Income 2023 Target Term Fund Common Shares of Beneficial Interest,165705714.0,United States,2016.0,Finance,Investment Managers
IHRT,iHeartMedia Inc. Class A Common Stock,360568827.0,United States,,Consumer Discretionary,Broadcasting
IHS,IHS Holding Limited Ordinary Shares,1676196000.0,,2021.0,Telecommunications,Telecommunications Equipment
IHT,InnSuites Hospitality Trust Shares of Beneficial Interest,11347820.0,United States,1999.0,Finance,Investment Bankers/Brokers/Service
IHTA,Invesco High Income 2024 Target Term Fund Common Shares of Beneficial Interest No par value per share,58474731.0,,2017.0,Finance,Finance/Investors Services
IIF,Morgan Stanley India Investment Fund Inc. Common Stock,0.0,United States,1994.0,Finance,Trusts Except Educational Religious and Charitable
III,Information Services Group Inc. Common Stock,204427900.0,United States,,Consumer Discretionary,Professional Services
IIIN,Insteel Industries Inc. Common Stock,584726904.0,United States,,Industrials,Steel/Iron Ore
IIIV,i3 Verticals Inc. Class A Common Stock,678471605.0,United States,2018.0,Technology,EDP Services
IIM,Invesco Value Municipal Income Trust Common Stock,482451500.0,United States,,Finance,Investment Managers
IINN,Inspira Technologies Oxy B.H.N. Ltd. Ordinary Shares,14391000.0,Israel,2021.0,Health Care,Medical/Dental Instruments
IINNW,Inspira Technologies Oxy B.H.N. Ltd. Warrant,1700841.0,Israel,2021.0,Health Care,Medical/Dental Instruments
IIPR,Innovative Industrial Properties Inc. Common Stock,2134263230.0,United States,2016.0,Finance,Real Estate
IIPR^A,Innovative Industrial Properties Inc. 9.00% Series A Cumulative Redeemable Preferred Stock,,United States,,,
IKNA,Ikena Oncology Inc. Common Stock,158418192.0,United States,2021.0,Health Care,Biotechnology: Pharmaceutical Preparations
IKT,Inhibikase Therapeutics Inc. Common Stock,5134393.0,United States,2020.0,Health Care,Biotechnology: Pharmaceutical Preparations
ILAG,Intelligent Living Application Group Inc. Ordinary Shares,17514588.0,Hong Kong,2022.0,Consumer Discretionary,Office Equipment/Supplies/Services
ILMN,Illumina Inc. Common Stock,19272233500.0,United States,2000.0,Health Care,Medical Specialities
ILPT,Industrial Logistics Properties Trust Common Shares of Beneficial Interest,160957508.0,United States,2018.0,Real Estate,Real Estate Investment Trusts
IMAB,I-MAB American Depositary Shares,110270499.0,China,2020.0,Health Care,Biotechnology: Pharmaceutical Preparations
IMACW,IMAC Holdings Inc. Warrant,11093.0,United States,2019.0,Health Care,Medical Specialities
IMAQ,International Media Acquisition Corp. Class A Common Stock,0.0,United States,2021.0,Consumer Discretionary,Movies/Entertainment
IMAQR,International Media Acquisition Corp. Rights,0.0,United States,2021.0,Consumer Discretionary,Movies/Entertainment
IMAQW,International Media Acquisition Corp. Warrants,0.0,United States,2021.0,Consumer Discretionary,Movies/Entertainment
IMAX,Imax Corporation Common Stock,989169703.0,Canada,,,
IMCC,IM Cannabis Corp. Common Shares,7966783.0,Canada,,Health Care,Pharmaceuticals and Biotechnology
IMCR,Immunocore Holdings plc American Depositary Shares,2458641616.0,United Kingdom,2021.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
IMGN,ImmunoGen Inc. Common Stock,3576072314.0,United States,1989.0,Health Care,Biotechnology: Pharmaceutical Preparations
IMKTA,Ingles Markets Incorporated Class A Common Stock,1532466256.0,United States,1987.0,Consumer Staples,Food Chains
IMMP,Immutep Limited American Depositary Shares,160254367.0,Australia,,Health Care,Biotechnology: Pharmaceutical Preparations
IMMR,Immersion Corporation Common Stock,213055043.0,United States,1999.0,Technology,Computer peripheral equipment
IMMX,Immix Biopharma Inc. Common Stock,46906036.0,United States,2021.0,Health Care, Medicinal Chemicals and Botanical Products 
IMNM,Immunome Inc. Common Stock,363517436.0,United States,2020.0,Health Care, Medicinal Chemicals and Botanical Products 
IMNN,Imunon Inc. Common Stock,9274176.0,United States,,Health Care,Biotechnology: Pharmaceutical Preparations
IMO,Imperial Oil Limited Common Stock,35709272890.0,Canada,1929.0,Energy,Integrated oil Companies
IMOS,ChipMOS TECHNOLOGIES INC. American Depositary Shares,877051585.0,Taiwan,,Technology,Semiconductors
IMPL,Impel Pharmaceuticals Inc. Common Stock,7359817.0,United States,2021.0,Health Care,Biotechnology: Pharmaceutical Preparations
IMPP,Imperial Petroleum Inc. Common Shares,26679408.0,Greece,,Consumer Discretionary,Marine Transportation
IMPPP,Imperial Petroleum Inc. 8.75% Series A Cumulative Redeemable Perpetual Preferred Shares,3745768488.0,Greece,,Consumer Discretionary,Marine Transportation
IMRN,Immuron Limited American Depositary Shares,10791947.0,Australia,2017.0,Health Care,Biotechnology: Pharmaceutical Preparations
IMRX,Immuneering Corporation Class A Common Stock,171779768.0,United States,2021.0,Health Care,Biotechnology: Pharmaceutical Preparations
IMTE,Integrated Media Technology Limited Ordinary Shares,2515706.0,Australia,,Consumer Staples,Consumer Electronics/Appliances
IMTX,Immatics N.V. Ordinary Shares,688496600.0,Germany,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
IMTXW,Immatics N.V. Warrants,187843213.0,Germany,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
IMUX,Immunic Inc. Common Stock,53291483.0,United States,2014.0,Health Care,Biotechnology: Pharmaceutical Preparations
IMVT,Immunovant Inc. Common Stock,4740768079.0,United States,2019.0,Health Care,Biotechnology: Pharmaceutical Preparations
IMXI,International Money Express Inc. Common Stock,579089091.0,United States,2017.0,Consumer Discretionary,Business Services
INAB,IN8bio Inc. Common Stock,29224739.0,United States,2021.0,Health Care,Biotechnology: Pharmaceutical Preparations
INAQ,Insight Acquisition Corp. Class A Common Stock,0.0,United States,,Finance,Blank Checks
INAQU,Insight Acquisition Corp. Units,0.0,United States,,Finance,Blank Checks
INAQW,Insight Acquisition Corp. Warrant,,United States,,Finance,Blank Checks
INBK,First Internet Bancorp Common Stock,146190915.0,United States,,Finance,Major Banks
INBKZ,First Internet Bancorp 6.0% Fixed-to-Floating Rate Subordinated Notes Due 2029,175219881.0,United States,,Finance,Major Banks
INBS,Intelligent Bio Solutions Inc. Common Stock,591921.0,United States,2020.0,Health Care,Medical Specialities
INBX,Inhibrx Inc. Common Stock,716594391.0,United States,2020.0,Health Care,Biotechnology: Pharmaceutical Preparations
INCR,Intercure Ltd. Ordinary Shares,54226943.0,Israel,,Health Care,Biotechnology: Pharmaceutical Preparations
INCY,Incyte Corp. Common Stock,12557874428.0,United States,,Health Care,Biotechnology: Commercial Physical & Biological Resarch
INDB,Independent Bank Corp. Common Stock,2145422815.0,United States,,Finance,Major Banks
INDI,indie Semiconductor Inc. Class A Common Stock,860492151.0,United States,,Technology,Semiconductors
INDIW,indie Semiconductor Inc. Warrant,244710798.0,United States,,Technology,Semiconductors
INDO,Indonesia Energy Corporation Limited Ordinary Shares,40357200.0,,2019.0,Energy,Oil & Gas Production
